id_spatial,Long,Lat,Island,Coral,CCA,Turf,Macro,Other,Grazers,Scrapers,Browsers,Predators,Secondary,Effluent,Sedimentation,New_Development,Habitat_Modification,Invasive_Algae,Fishing_Comm_Total,Fishing_NonComm_Boat_Total,Fishing_NonComm_Shore_Line,Fishing_NonComm_Shore_Net,Fishing_NonComm_Shore_Spear,SST_CLIM_M,SST_STD,CHL_CLIM_M,CHL_ANOM_F,PAR_CLIM_M,PAR_STD,WAV_CLIM_M,WAV_ANOM_F,Human_Population,Regime
508,-155.9735814,19.59486523,Hawaii,23.2,0.8,73.6,0,0,4.682511508,0,0,0.236628464,11.41782587,38536.71875,0,0.1276567,0,0,0.1775087,0.5546215,29.1233273,3.0096967,7.32199,27.515,0.8134,0.0583,0.0138,40.11780167,8.738200188,10.10357571,0.049902,456.423584,3
509,-155.9730329,19.59145281,Hawaii,41.6,3.2,49.6,0,0,27.78195988,7.137011431,5.170558833,0,60.10442648,9690.768555,0,0.1302293,0,0,0.1775087,0.5542904,18.2019768,0,7.240468,27.515,0.8134,0.0583,0.0138,40.11780167,8.738200188,10.55162621,0.050685,0,3
512,-155.9504398,19.85545178,Hawaii,14.28661787,14.57179562,68.37972623,0,1.84084353,2.010522788,8.768063816,0.470644909,7.221655545,9.568932086,56.5884285,0,0.0021187,0,0,0.0665927,0.2755558,0,0,5.3764396,27.449,0.881266,0.091600001,0.170000002,54.06439972,8.343099594,8.486261368,0.050097998,0,3
513,-155.971136,19.58567032,Hawaii,5.6,1.6,89.6,0,0,17.98547489,0,1.838629082,0,3.542458802,9040.000977,0,0.1302293,0,0,0.1775087,0.5534931,18.2019768,3.0096967,7.4209175,27.515,0.8134,0.0583,0.0138,40.11780167,8.738200188,10.62812233,0.049118999,0,3
514,-155.9486427,19.85555797,Hawaii,32.78890637,17.87811817,38.60929893,0,10.14790802,13.44201333,16.0703958,0.589169374,11.26695251,21.23115923,90.54148482,0,0.00217072,0,0,0.0665927,0.273946,7.28079072,0,6.66096108,27.4354,0.8714144,0.091600001,0.170000002,54.06439972,8.343099594,8.258028412,0.050097998,0,3
515,-155.9484965,19.85385008,Hawaii,31.29182522,13.7376559,49.91203472,0,4.465654558,6.371638519,28.51965707,2.024022366,1.651879228,14.82687413,188.6280886,0,0.0024854,0,0,0.0665927,0.273157933,18.2019768,3.0096967,7.366120167,27.42633333,0.864846667,0.091600001,0.170000002,54.06439972,8.343099594,8.105873108,0.050097998,0,3
522,-155.9674134,19.5532682,Hawaii,32.8,4,62.8,0,0,26.86425904,8.010725277,5.658878138,1.137729626,32.01261854,367.8247681,0,0.12644605,0,0,0.1775087,0.5424542,29.1233273,1.50484835,5.05369315,27.515,0.8134,0.0583,0.0138,42.082901,6.82460022,13.85615826,0.052838001,488.6464233,3
523,-155.9664015,19.55704035,Hawaii,2.4,8.8,81.6,0,7.2,42.18287956,0,4.546640989,0.706899369,15.81684951,4442.191406,0,0.1328538,1,0,0.1775087,0.5438176,29.1233273,3.0096967,7.4221373,27.515,0.8134,0.0583,0.0138,42.082901,6.82460022,13.85615826,0.052838001,0,3
524,-155.9418255,19.85071692,Hawaii,36.55945869,13.42795574,31.55231544,0,15.14333448,3.780372858,0.444072763,0.320479549,0.889228823,9.633509194,481.0016479,0,0.0024854,0,0,0.0665927,0.2660836,1.8200884,1.8811569,7.384264,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,7.407063007,0.050294001,0,3
525,-155.9656675,19.5512747,Hawaii,7.2,14.4,66.4,0,0.8,16.42682386,5.080649175,1.199108741,0,53.89254517,282.9421387,0,0.1302293,0,0,0.1775087,0.541535,29.1233273,3.0096967,7.3071404,27.55,0.822759,0.0583,0.0138,42.082901,6.82460022,13.36125183,0.053424999,517.2130127,3
526,-155.9383284,19.8509158,Hawaii,58.38550184,10.05166001,29.18203884,0,2.380799314,5.583990762,22.26615195,0.757827692,2.124682189,11.05363213,565.8842773,0,0.00230562,0,0,0.0665927,0.26329496,5.09646608,0,6.68230512,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,7.384759903,0.050294001,0,3
528,-155.9373182,19.8525847,Hawaii,24.00114027,29.33652269,42.46575089,0,2.323392544,2.214201015,6.108253199,0.718921764,14.62175928,26.14929866,565.8842773,0,0.001954733,0,0,0.0665927,0.2639851,0,0,5.1454317,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,7.384759903,0.050294001,0,3
529,-155.9367596,19.85020252,Hawaii,59.41789664,7.609736597,25.48788791,0,6.539596918,1.921134364,3.87555858,0.594440472,2.773866644,20.11486309,565.8842773,0,0.0024407,0,0,0.0665927,0.26140855,18.2019768,0.94057845,7.28564025,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,7.384759903,0.050294001,0,3
530,-155.9602561,19.54853788,Hawaii,5.6,0.8,92.8,0,0,34.53967107,3.799421683,8.761754836,0,62.7317114,282.9421387,0,0.1302293,0,0,0.1775087,0.5374666,29.1233273,3.0096967,7.417717,27.55,0.822759,0.0583,0.0138,42.082901,6.82460022,13.20345497,0.052250002,0,3
533,-155.9344084,19.8544754,Hawaii,32.45930852,11.97134534,35.81141049,0,19.31347216,3.862264667,10.42259794,0.305655869,5.664770184,26.49188815,832.6582729,0,0.001816729,0,0,0.0665927,0.262392286,0,0.429956671,6.536747186,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,7.257834503,0.050909001,0,3
534,-155.9339395,19.85820837,Hawaii,23.83304732,16.66134793,55.6479056,0,2.730238522,2.22974607,12.0483275,0.086522969,11.41170828,32.56790443,806.3850708,0,0.00089745,0,0,0.0665927,0.26257585,0,0,6.4378581,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.940520952,0.052446501,0,3
535,-155.9331315,19.85628349,Hawaii,36.25176281,12.63876724,28.20148858,0,21.76467904,2.044918634,1.851514784,0.889518381,0,10.5978496,877.1206055,0,0.0015706,0,0,0.0665927,0.2614506,0,3.0096967,7.30520085,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,487.9146729,3
536,-155.9587488,19.54264944,Hawaii,8.8,2.4,88,0,0,28.62907287,28.61999243,2.4971889,5.193069448,13.99905712,650.7669067,0,0.1302293,0,0,0.1775087,0.5346629,7.2806268,3.0096967,7.4221373,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,13.30517387,0.052641999,514.0150146,3
537,-155.9587593,19.5390472,Hawaii,9.6,3.2,86.4,0,0,9.298787316,6.110445025,2.642723859,0,3.96496989,650.7669067,0,0.1302293,0,0,0.1775087,0.5324612,7.2806268,3.0096967,7.4202957,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,13.30517387,0.052641999,504.3051453,3
538,-155.9327819,19.85461707,Hawaii,54.79151348,7.915229139,33.83225935,0,2.555819698,5.109142163,8.722269996,0,9.692617044,19.64224103,877.1206055,0,0.001888067,0,0,0.0665927,0.2611189,0,3.0096967,7.320762,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,488.4646606,3
539,-155.9601952,19.51595779,Hawaii,9.6,3.2,87.2,0,0,34.96840032,11.82366567,5.285447719,3.6015,12.06758768,311.2363586,0,0.1302293,0,0,0.1775087,0.5170097,29.1233273,3.0096967,7.3205767,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,13.14192104,0.06047,0,3
540,-155.9318307,19.85870143,Hawaii,42.21759475,4.431537964,44.25317728,0,8.563070514,5.037936558,9.495592249,0.71819266,9.341220789,17.73940279,806.3850708,0,0.001133733,0,0,0.0665927,0.260910767,0,2.006464467,7.183429967,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282051,0.054598999,487.6789246,3
541,-155.9316933,19.85639453,Hawaii,40.17721723,11.06440638,42.74924173,0,4.952535914,8.239647528,3.805872125,0.635368731,1.590620182,14.83649731,877.1206055,0,0.001684825,0,0,0.0665927,0.260260075,0,3.0096967,7.329611525,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,487.6111755,3
542,-155.9573681,19.52906724,Hawaii,4,1.6,94.4,0,0,39.31991822,11.42271244,0,4.950867112,7.16934319,367.8247681,0,0.1302293,0,0,0.1775087,0.5247844,10.9210768,3.0096967,7.3832293,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,12.80481529,0.059294999,0,3
543,-155.903724,20.18213657,Hawaii,19.2,6.4,73.6,0,0,9.492482746,0,0,0,12.02298782,339.5305786,11.2963543,0.0036523,0,0,0.0119203,0.1538116,18.2019768,0,4.2435455,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,6.915670872,0.051075999,517.1372681,3
545,-155.9305171,19.85447323,Hawaii,41.50579185,6.12002854,48.21517403,0,3.259111111,8.055998162,7.770250975,1.41639092,0.024088792,20.14027555,877.1206055,0,0.0021556,0,0,0.0665927,0.259128567,12.1346512,3.0096967,7.361729933,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,0,3
546,-155.95748,19.52370744,Hawaii,27.6,2.8,66.8,0,2.8,12.69823174,8.242172942,4.730769407,3.600177988,26.2938395,282.9421387,0,0.12644605,0,0,0.1775087,0.52147485,29.1233273,1.50484835,7.1225481,27.55,0.822759,0.0583,0.0138,44.25730133,6.879199982,12.80481529,0.059294999,0,3
551,-155.9024919,20.18117518,Hawaii,19.8,25.8,47.8,0,4.2,17.10939605,8.241500562,1.792067241,6.994778184,34.62085811,339.5305786,11.22798133,0.00384535,0,0,0.0119203,0.1545881,18.2019768,1.410867675,4.38218045,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,6.915670872,0.051075999,0,3
552,-155.9019522,20.18507724,Hawaii,3.6,22,71.2,0,0,15.49699378,1.512683981,6.067645941,0,14.09871479,339.5305786,11.7645154,0.00388705,1,0,0.0119203,0.15225935,18.2019768,1.8811569,7.36895395,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,7.034646034,0.054403,461.3497925,3
553,-155.9286847,19.85894278,Hawaii,46.04656856,5.777584674,33.92356353,0,13.40076587,7.061887335,12.9449607,0.564077364,3.398272565,20.7404648,753.3334198,0,0.0016404,0,0,0.0665927,0.258577338,0,3.0096967,7.33514865,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282088,0.054598998,487.3588562,3
554,-155.9288589,19.85582595,Hawaii,22.37678241,3.57706521,70.52471061,0,3.22501214,6.075355539,11.51874672,0,1.72850611,14.07060446,820.5322266,0,0.002093225,0,0,0.0665927,0.25816625,0,3.0096967,7.3629197,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,484.34729,3
556,-155.9012378,20.18378287,Hawaii,2.933333333,10.4,84.8,0,0,9.628596816,2.538360809,4.964297418,0,11.75738232,339.5305786,12.30342349,0.003872629,1,0,0.0119203,0.152976029,18.2019768,1.8811569,4.627002357,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,7.034646034,0.054403,477.8329468,3
557,-155.9017901,20.17632314,Hawaii,34,10.8,52.4,0,2,7.197158215,10.43647778,1.306322975,13.37922468,23.04152809,339.5305786,6.2617116,0.00365,0,0,0.00508375,0.02422925,0,0,0,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,6.821845055,0.048728,0,3
559,-155.9273299,19.86209727,Hawaii,29.7968083,14.5095435,35.16974575,0,18.1357053,7.527607609,9.435720512,0.316468743,6.902547917,20.40233839,735.6495361,0,0.002512717,0,0,0.0665927,0.258201317,0,0,6.64378935,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,0,3
560,-155.9273666,19.85569711,Hawaii,15.50179927,1.606392533,79.063749,0,2.888666667,16.86643019,0.212602543,0.378951549,0.168455053,12.34318555,820.5322266,0,0.00237145,0,0,0.0665927,0.2570626,29.1233273,3.0096967,7.3878815,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,0,3
562,-155.9007397,20.17708224,Hawaii,12.2,8.8,75.4,0,1.6,16.98122086,6.516831932,8.835387423,3.322851565,15.25739181,339.5305786,8.225860125,0.003998375,0,0,0,0,0,0,0,27.671,0.915251,0.071500003,0.0079,56.0243988,10.57929993,6.821845055,0.048728,412.1372375,3
563,-155.9012132,20.17072199,Hawaii,14.8,15.2,66.4,0,0.4,29.36645036,2.56554384,2.009711333,1.002963904,34.37761621,84.8826447,0.9579721,0.00417155,0,0,0.00508375,0.02472895,0.36399045,0,0,27.671,0.915251,0.064300001,0.002,56.0243988,10.57929993,6.42600584,0.041487001,368.8999023,3
564,-155.9264905,19.85794772,Hawaii,49.60069308,12.60749905,35.72528883,0,1.349511665,4.220858676,6.215655489,0.39006841,0.452039759,20.86118914,778.0908814,0,0.0022677,0,0,0.0665927,0.2568725,0,3.0096967,7.35612225,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,6.496282101,0.054598998,355.714447,3
565,-155.9004176,20.16836988,Hawaii,12.8,6,78.4,0,2.4,27.43065493,3.776724281,5.51693834,2.325637644,22.23094367,84.8826447,0.4457632,0.004174,0,0,0.0101675,0.049848325,18.2019768,0.94057845,0,27.671,0.915251,0.064300001,0.002,56.0243988,10.57929993,6.42600584,0.041487001,380.2938232,3
566,-155.9005877,20.16369678,Hawaii,13.06666667,12.53333333,71.46666667,0,0.533333333,18.98060825,8.061342864,1.621872615,10.67705243,31.82467793,28.2942142,0.002064733,0.004367033,0,0,0.0101675,0.050675,0.7279809,0.6270523,0,27.671,0.915251,0.064300001,0.002,56.0243988,10.57929993,6.42600584,0.041487001,0,3
568,-155.9250517,19.86305429,Hawaii,33.57930908,6.048191775,35.46406143,0,24.30173377,1.911465686,2.51305755,0.114914318,9.949477437,16.10901475,650.766922,0,0.003681925,0,0,0.0665927,0.2569312,0.819080775,0,6.89046145,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,8.893364072,0.050636001,0,3
571,-155.899738,20.16591654,Hawaii,7.2,9.2,80,0,0,17.26356218,16.50779667,0,1.376256,18.07186708,84.8826447,0.0730333,0.0043256,0,0,0.0101675,0.05042145,18.2019768,1.8811569,0,27.671,0.915251,0.064300001,0.002,56.0243988,10.57929993,6.42600584,0.041487001,0,3
575,-155.9228959,19.87113106,Hawaii,34.643481,13.75715201,47.82115639,0,3.301816062,33.04391988,3.944517614,2.241792637,10.41357007,30.39221175,311.2363586,0,0.005249,0,0,0.0665927,0.2571162,1.0921077,0.1128153,7.330698,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,10.76192474,0.047162,0,3
577,-155.9221558,19.87299825,Hawaii,22.62876852,12.76112371,61.31360034,0,2.5808609,16.78370972,5.785884713,5.281431274,11.48834117,42.11103336,0,0,0.005249525,0,0,0.0665927,0.256955825,1.0921077,0.028203825,6.80197215,27.415,0.856637,0.091600001,0.170000002,54.06439972,8.343099594,10.76192474,0.047162,0,3
621,-155.8598743,19.96108165,Hawaii,33.61305359,8.857808841,53.4032634,0,0.349650368,7.784509061,5.984948389,1.456846921,4.578451848,27.98400584,10341.53516,0,0.18717626,0,0,0.0665927,0.23907276,29.1233273,0,6.87648662,27.506,0.875097,0.090099998,0.138300002,53.56689835,8.327699661,7.63254369,0.044500999,0,3
684,-155.6181855,18.96541349,Hawaii,41.93677471,6.002400961,29.27170869,0,22.78911565,83.38838092,21.34904775,2.737404138,3.901332711,13.3224492,28.2942142,0.0206255,0.0090316,0,0,0.0597638,0.0211254,0,0,3.550571,26.916,0.871318,0.058800001,0.205500007,50.70769882,7.882900238,15.4350481,0.275929987,0,3
688,-155.4651855,19.14319651,Hawaii,37.60784313,7.88235294,32.68627451,0,15.90196078,40.329993,18.98659946,15.98004472,21.91134355,36.43981115,0,0,0.0178085,0,0,0.0704577,0.0064946,0.7279809,0.0749527,0.2724185,26.644,0.817147,0.068499997,0.067199998,45.12820053,7.794400215,15.13378334,0.334051013,2756.472168,3
730,-160.2279626,21.89335015,Niihau,13.66666669,1.333333349,84.66666661,0,0,25.34358042,0.60185194,118.3679292,0,25.0864739,0,0,0.0021512,0,0,0.1202122,0.00100415,0,0,0,26.865,1.069834,0.083300002,0.132400006,49.09700012,8.004400253,50.51375961,0.101791002,0,3
752,-160.1015857,22.0212966,Niihau,9.083333334,0,85.91666667,0,0,14.52289044,5.15128022,14.34739219,6.377806595,27.96346481,0,0,0,0,0,0.1202122,0.008585,0,0,0,27.234,1.157028,0.085900001,0.185800001,55.30580139,9.644499779,85.31803131,0.073762,0,3
781,-159.5781127,22.22576786,Kauai,14.375,15,53.125,0,9.375,10.132694,127.187391,19.19135572,0,33.77987829,1443.004883,6.7602735,0.0053786,0,1,0.0164428,0.1211537,10.461607,2.369221,0.931136,27.469,1.041636,0.136099994,0.051399998,53.63579941,10.06509972,79.91478729,0.074394003,701.2825928,3
821,-159.3251805,21.99935484,Kauai,11.4478114,1.010101009,85.18518517,0,0.673400706,11.31908413,1.845447477,3.261625394,145.0544432,14.68500103,0,0.0197079,0.0315034,0,0,0.0593215,0.5055829,0,0,0.1067702,26.852,0.971086,0.0955,0.098800004,53.86520004,9.813300133,12.854455,0.208641,0,3
830,-158.2912589,21.57181883,Oahu,20.6666666,2.6666666,69.6666667,0,2.6666667,1.948355332,14.73355358,1.563624047,0,19.85435026,0,0,0.0005813,0,0,2.0607307,0.3888469,0,0,0.0207627,27.187,1.037415,0.114299998,0.085000001,54.78170013,9.595199585,111.59022,0.077134,0,3
832,-158.2639004,21.58328695,Oahu,36.17747439,1.023890786,61.43344714,0,1.023890786,17.62881136,0,0,13.10612657,8.049858583,84.8826447,4.1173,0.0055658,0,0,1.6804093,0.3741131,0,0,1.1751475,27.187,1.037415,0.114299998,0.085000001,54.78170013,9.595199585,71.7884,0.080506,0,3
918,-157.8435896,21.27670895,Oahu,10.8,1.2,88,0,0,4.110671846,2.226659839,7.410152661,1.547024878,7.40576665,1782.535523,6.6795855,0.0180795,0,0,0.3508142,3.0657692,0,0,2.1050396,27.452,0.92747,0.109800003,0.098800004,55.79970169,9.481900215,4.771418,0.162698,0,3
942,-157.8254011,21.26204746,Oahu,4.8,0,93.2,0,2,5.180020638,2.032328349,8.102223745,2.210068584,23.79297919,5573.959961,0,0.03012625,0,1,0.3508142,3.0063208,0,3.3990192,2.2678249,27.452,0.92747,0.109800003,0.098800004,55.79970169,9.481900215,5.673212051,0.167545006,0,3
958,-157.8197945,21.25591037,Oahu,2.8,0,97.2,0,0,22.72773118,1.256158624,10.97922626,0,16.28886544,5860.438965,0,0.0285758,1,0,0.3508142,2.9788933,0,3.3990192,2.2659535,27.452,0.92747,0.109800003,0.098800004,55.79970169,9.481900215,5.673212051,0.167545006,0,3
1018,-157.6882531,21.26994292,Oahu,11.6,14,61.2,0,7.6,18.10598155,6.485280605,6.938507914,2.532119043,49.94442439,169.7652893,0,0.0091284,0,1,0.2917443,2.318974,12.5801601,0,2.1839273,27.135,1.000603,0.090899996,0.138300002,54.7961998,9.286000252,12.25632,0.234983996,0,3
1021,-157.6818424,21.27771597,Oahu,31.6,21.2,41.6,0,0,3.713699306,0.723006184,10.95219355,0.176724842,8.919773181,509.2958374,0,0.0091284,0,0,0.2917443,2.2511044,12.5801601,0,2.2100902,27.135,1.000603,0.090899996,0.138300002,54.7961998,9.286000252,12.92595482,0.218757004,0,3
