FID	FID_1	Depth	Complexity	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Sedimentation	Effluent	New_Development	Habitat_Modification	Invasive_Algae	FishingTotal	Fishing_NonComm_Total	Fishing_Comm_Total	Fishing_Comm_Line	Fishing_Comm_Net	Fishing_Comm_Spear	Fishing_NonComm_Boat_Total	Fishing_NonComm_Boat_Line	Fishing_NonComm_Boat_Net	Fishing_NonComm_Boat_Spear	Fishing_NonComm_Shore_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	CHL_ANOM_F	CHL_CLIM_M	PAR_CLIM_M	PAR_STD	SST_CLIM_M	SST_DHW_MA	SST_STD	WAV_ANOM_F	WAV_CLIM_M	Majority	Regime	Regime1	Regime2	Regime3	Regime4	Regime5
61	93	19,5	6,93192	36,17747439	1,023890786	61,43344714	0	1,023890786	17,62881136	0	0	13,10612657	8,049858583	6,26508	63,6619987	0,0073423	0	0	8,7775297	7,0971198	1,68041	0,165782	1,3808399	0,133788	0,369723	0,247908	0,0528333	0,0689821	6,7273998	13,5866003	3,3009701	1,74333	0,085	0,1143	54,7817001	9,5951996	27,1870003	0	1,03742	0,083035	68,7265015	two_thirds	3	0	0	1	0	0
62	94	7,6	12,9873	0,668896355	0	80,26755858	7,69230763	11,03678931	0,067163633	0	0	0	5,309405984	0	774,5540161	0,0081238	0	0	12,7573996	11,0769997	1,68041	0,165782	1,3808399	0,133788	0,331577	0,222361	0,0473492	0,0618665	10,7454004	18,6186008	3,39902	2,2344899	0,0296	0,1827	51,8423996	9,0767002	27,0869999	0	1,04076	0,113066	36,3606987	two_thirds	1	1	0	0	0	0
63	96	24,3	8,88943	20,6666666	2,6666666	69,6666667	0	2,6666667	1,948355332	14,73355358	1,563624047	0	19,85435026	0	42,4412994	0,0021272	0	0	3,01949	0,966361	2,0531199	0,270477	0,567413	1,21523	0,389608	0,26122	0,055699	0,0726891	0,576753	0	0	0,576753	0,085	0,1143	54,7817001	9,5951996	27,1870003	0	1,03742	0,0779767	103,6490021	two_thirds	3	0	0	1	0	0
64	97	9,5	13,4813	4	6	64,8	22,4	2,8	2,851031536	9,586502783	5,175078713	0,019858127	8,186468299	0,105093	84,8825989	0,0066899	0	0	13,9645996	11,9039001	2,06073	0,272613	0,550813	1,2373	0,430463	0,288598	0,061561	0,0803038	11,4734001	11,2861996	2,1951799	2,11746	0,0603	0,09335	51,6725006	8,8596001	27,1870003	0	1,03742	0,080927	28,4001007	two_thirds	2	0	1	0	0	0
65	98	26	9,15762	1,948051879	0	80,51948061	3,896103858	4,870129898	0	0	0	0	4,143021388	0	0	0,002092	0	0	5,2747302	3,214	2,06073	0,272613	0,550813	1,2373	0,445916	0,298954	0,0637788	0,0831833	3,14554	12,5802002	3,0803599	1,14709	0,0356	0,0724	48,5633011	8,1239996	27,1870003	0	1,03742	0,0795575	28,3593998	two_thirds	1	1	0	0	0	0
66	99	13,7	12,3519	1,6666667	1,6666667	91,3333333	3	1	0	0	0	0	4,799526079	0,579463	0	0,0026808	0	0	15,118	13,0572996	2,06073	0,272613	0,550813	1,2373	0,453431	0,303988	0,0648598	0,0845832	12,6037998	16,4510002	3,39902	2,1724501	0,0356	0,0724	48,5633011	8,1239996	27,1369991	0	1,03909	0,0807165	21,6527004	two_thirds	1	1	0	0	0	0
67	100	10,75	5,922725	5,366523407	1,834266293	74,54122732	10,05964616	6,97216063	2,749638506	0,111657155	0,368129076	0,653379786	12,75696154	15,7076998	26,4078999	7,73E-05	0	0	17,4599991	15,3992996	2,06073	0,272613	0,550813	1,2373	0,50699	0,339878	0,072551	0,0945603	14,8922997	17,0202007	3,39902	2,0792401	0,0356	0,0724	48,0050011	8,3547001	27,2021999	0	1,03125	0,0698632	13,5016003	two_thirds	2	0	1	0	0	0
68	101	9	3,8011	3,367041556	11,44794125	56,23752948	27,26510063	0	0,149001246	0,323344196	0,117281465	0	4,374177387	0	3367,01001	0,0006897	0	0	5,0050001	4,2409601	0,764043	0,0018538	0,737656	0,0245327	0,998391	0,670369	0,142128	0,185894	3,2425699	0	3,39902	2,18887	0,1087	0,0947	53,8139992	9,6807003	26,6280003	0	0,949586	0,207745	5,3441401	two_thirds	1	1	0	0	0	0
69	102	3,048	2,4835	0	1,6	48,8	38,4	11,2	0	0	0,123129264	0	0,556400556	0	445,6340027	0,0018439	0	0	6,31883	5,0662899	1,25254	0,0173207	1,16072	0,0744981	1,04434	0,701051	0,148754	0,19454	4,0219498	0	3,39902	2,2544601	0,1087	0,0947	53,8139992	9,6807003	26,6280003	0	0,949586	0,222392	2,5378201	two_thirds	1	1	0	0	0	0
70	103	22	18,3393	32,77027026	4,391891904	44,59459455	8,445945956	6,418918925	0,808493036	17,73388127	0,283263598	3,92197091	13,15917079	0	0	0	0	0	2,35975	1,10721	1,25254	0,0173207	1,16072	0,0744981	1,10721	0,743131	0,157786	0,206292	0	0	0	0	0,1087	0,0947	53,8139992	9,6807003	26,5720005	0	0,945143	0,158008	21,7980003	two_thirds	5	0	0	0	0	1
71	104	14	22,5921	2	4	84	5,3333333	2,6666667	0,199769228	0,050320115	0,324556389	0	2,207251716	6,5116901	925,5040283	0,0158308	0	0	15,7168999	13,6562004	2,06073	0,272613	0,550813	1,2373	0,604215	0,405039	0,08651	0,112666	13,052	18,4771004	3,39902	2,21685	0,083	0,0761	48,0050011	8,3547001	27,8129997	0	0,968167	0,0812438	22,1177998	two_thirds	1	1	0	0	0	0
72	107	4,85	6,214575	1,677291178	1,003905637	76,05553193	1,505577828	19,25546008	18,84064487	4,92597487	0,508999874	0	12,81172649	1,4161	8614,459961	0,0159869	0	0	16,0664997	14,0057001	2,06073	0,272613	0,550813	1,2373	0,632334	0,423885	0,0905477	0,117901	13,3733997	17,9717007	3,39902	2,2024901	0,083	0,0761	48,0050011	8,3547001	27,8129997	0	0,968167	0,0755007	24,9899998	two_thirds	1	1	0	0	0	0
73	109	2,2098	1,368895	0,8	6,6	60,8	24	7,8	0	0	0	0	0,265596524	0	0	0	0	1	2,3774199	1,12488	1,25254	0,0173207	1,16072	0,0744981	1,12488	0,754984	0,160308	0,209586	0	0	0	0	0,0968	0,1009	54,0381012	9,7851	26,1700001	4,8299999	0,95115	0,217597	2,14043	two_thirds	1	1	0	0	0	0
74	110	1,524	3,43747	9,6	7,2	62,4	12,8	8	2,899899084	34,89477176	0	0	6,075894861	0	0	0	0	1	2,4244499	1,17191	1,25254	0,0173207	1,16072	0,0744981	1,15763	0,776894	0,165023	0,215717	1,42725	0	0	1,42725	0,0968	0,1009	54,0381012	9,7851	26,3400002	2,187	0,960388	0,195206	0,83787	two_thirds	2	0	1	0	0	0
75	111	1,524	1,81127	0	3,2	56,8	18,4	21,6	0	0	0	0	0,552755753	0	0	0,0004921	0	1	3,2003801	1,94784	1,25254	0,0173207	1,16072	0,0744981	1,1811399	0,792605	0,168412	0,22012	2,2550001	0	0	2,2550001	0,0968	0,1009	54,0381012	9,7851	26,3400002	2,187	0,960388	0,21138	4,5588198	two_thirds	1	1	0	0	0	0
76	114	3,9624	2,78867	0,8	21,6	51,2	26,4	0	0	0	0	0	0,338614812	0	0	0,0024554	0	1	4,4535899	3,2762001	1,17739	0,0162814	1,09108	0,0700283	1,11629	0,749071	0,159176	0,208041	2,2267201	0	1,69951	2,1215899	0,0968	0,1009	54,0381012	9,7851	26,3400002	2,187	0,960388	0,182877	1,65813	two_thirds	1	1	0	0	0	0
77	115	5	3,31754	0,334448127	0,334448127	96,65551843	1,672240837	0,668896355	0	0,16152522	0	0	7,802738424	2,4055099	7909,649902	0,0121371	0	0	7,0118799	4,9511499	2,06073	0,272613	0,550813	1,2373	0,794144	0,532342	0,113782	0,148019	4,1570001	10,6931	3,39902	1,52837	0,083	0,0761	50,4594994	8,5321999	27,8129997	0	0,968167	0,066807	12,0721998	two_thirds	1	1	0	0	0	0
78	118	4,8	2,05953	0	0	70,62706273	0,330032957	29,04290431	0,203705565	0	0	0	6,451981792	36,0784988	12426,7998	0,0416012	1	0	12,6657	12,2440996	0,421623	0,272613	0,0459011	0,103109	0,60507	0,581038	0,0104466	0,0135852	11,6391001	20,1282997	0	0,177133	0,083	0,0761	46,7612	9,1134996	28,1439991	0	0,959767	0,0730243	6,6357198	two_thirds	1	1	0	0	0	0
79	120	18,3	15,4964	4,713804747	0,336700303	92,92929293	0	1,683501717	0,155875174	0	0	0	10,14181723	0,0272045	21,2206993	0,0046089	0	0	4,2912202	2,23049	2,06073	0,272613	0,550813	1,2373	1,04291	0,6991	0,149505	0,194306	1,18757	0	0	1,18757	0,0079	0,1045	46,7612	9,1134996	28,1439991	0	0,959767	0,06686	20,6704006	two_thirds	1	1	0	0	0	0
80	121	11,3	4,499985	10,77369728	0,334448177	85,91232455	0,162866427	1,487586227	1,487275565	0,416078064	0,104503594	0	9,704256083	0,294641	537,5900269	0,0625678	0	0	9,9020796	7,8413501	2,06073	0,272613	0,550813	1,2373	1,06304	0,712592	0,152395	0,19805	6,7783098	15,9768	3,39902	2,22334	0,0079	0,1045	46,7612	9,1134996	28,1439991	0	0,959767	0,076607	19,1601009	two_thirds	1	1	0	0	0	0
81	122	13	4,563	0,675675709	5,405405466	56,08108107	35,13513503	0	0	0	0,134239438	0	1,955900846	0,124961	84,8825989	0,0457854	0	0	6,9068499	4,8562999	2,05055	0,271331	0,551352	1,22787	1,11308	0,746141	0,159581	0,207359	3,7432201	17,9717007	3,39902	2,1452999	0,0079	0,1045	46,7612	9,1134996	27,9960003	0	0,963817	0,0707585	22,5456009	two_thirds	1	1	0	0	0	0
82	123	14,6	5,29522	1,337792609	0,668896355	96,65551843	0	1,003344482	0	0	0	0	4,224631988	0,0002462	0	0,0099133	0	0	3,60818	2,34148	1,2667	0,172553	0,592912	0,50124	1,16503	0,780966	0,167041	0,217022	1,20046	0	0	1,20046	0,0079	0,1045	46,7612	9,1134996	27,8479996	0	0,967867	0,073235	15,2875996	two_thirds	1	1	0	0	0	0
83	124	12,6	2,8191	1,712328701	0,34246572	95,89041106	1,027397262	1,027397262	2,149786458	0	0	0	1,864668074	6,8153801	3133,580078	0,0764956	0	0	9,7219	8,6791496	1,04275	0,144331	0,604787	0,293631	1,20906	0,810486	0,173364	0,225213	7,4700899	18,7304993	3,39902	1,83596	0,0079	0,1045	46,7612	9,1134996	27,8479996	0	0,967867	0,098999	5,7171602	two_thirds	1	1	0	0	0	0
84	125	26,2	3,7536	4	3	91	0	0,3333333	0,001404374	0	0	0	2,243496561	18,9391994	9662,469727	0,033953	0	0	13,1906996	12,1479998	1,04275	0,144331	0,604787	0,293631	1,36902	0,917723	0,196334	0,254963	10,7789001	20,1282997	3,39902	1,96509	0,0079	0,1045	47,3843994	7,7944002	27,8479996	0	0,967867	0,0569547	7,32546	two_thirds	1	1	0	0	0	0
85	126	5,075	5,618545	5,803976717	0,511031658	74,40689149	0,7959886	17,4044748	0,841906407	0,004026433	0,039239141	0	6,568558799	21,2133007	8430,259766	0,100606	0	0	26,5098991	25,4671993	1,04275	0,144331	0,604788	0,293631	1,40451	0,941517	0,201431	0,261563	24,0625992	18,3864002	3,39902	2,27724	0,0079	0,1045	47,3843994	7,7944002	27,8479996	0	0,967867	0,054162	6,6255598	two_thirds	1	1	0	0	0	0
86	127	3	7,47424	13,01941969	0	37,35602814	1,910228938	46,82036236	4,975162809	0,378170895	0,122136375	0	14,23832403	16,4398003	1682,089966	0,237219	1	1	25,8813	24,8386002	1,04275	0,144331	0,604788	0,293631	1,5431401	1,0344599	0,221336	0,287344	23,2954006	17,6121998	3,39902	2,2841699	0,1561	0,1115	47,3843994	7,7944002	27,6590004	0	0,967452	0,062645	8,2879	two_thirds	1	1	0	0	0	0
87	129	9	4,04218	12,81559606	1,020408161	79,38410259	3,387663803	1,360544232	0,017281973	0	0	0	5,452485012	0	3042,550049	0,119907	1	0	8,4962397	7,4534898	1,04275	0,144331	0,604787	0,293631	1,80242	1,20829	0,258566	0,335557	5,6510701	18,7961998	3,39902	2,01384	0,1561	0,1115	51,2960014	8,5270996	27,6590004	0	0,967452	0,0643835	12,3694	two_thirds	1	1	0	0	0	0
88	130	6	3,48231	12,4614547	0,675675709	84,16696896	0,337837855	0,671140923	4,809310081	0	0	0	7,697978121	0	3981,560059	0,231649	1	0	21,2029991	20,1602993	1,04275	0,144331	0,604788	0,293631	1,79406	1,20269	0,257367	0,334002	18,3661995	19,8766994	3,39902	2,2799799	0,1561	0,1115	51,2960014	8,5270996	27,6590004	0	0,967452	0,06902	11,0454998	two_thirds	1	1	0	0	0	0
89	132	12	27,7741	2,081278363	1,040639156	87,74166511	1,040639156	4,946735055	1,833914872	0,970032589	0,781899706	0	7,591958278	0	5173,240234	0,223852	1	0	11,4813995	10,4603004	1,0210201	0,141324	0,592187	0,287513	1,90342	1,2760201	0,273075	0,354327	8,5569201	20,1282997	3,39902	2,17664	0,1561	0,1115	51,2960014	8,5270996	27,6289997	0	0,968846	0,06686	13,1274996	two_thirds	1	1	0	0	0	0
90	133	5	2,86305	0,340136071	0,66666665	55,89795917	26,93197281	15,48979588	0	0	0	0	1,258970957	0	4053,149902	0,05295	1	0	19,6166	19,2737007	0,342884	0,0614416	0,249791	0,0316519	3,09429	2,0836	0,432282	0,578402	16,1793995	20,1282997	3,28757	2,2558501	0,081	0,1107	55,7055016	9,4011002	27,3829994	0	0,949959	0,183772	3,4867101	two_thirds	1	1	0	0	0	0
91	134	5,6	2,35638	0	0	76,94805195	3,571428575	19,15584419	0,306304974	0	0	0	3,155288903	0,0001807	2468,669922	0,634281	1	0	7,2564902	6,3510299	0,905468	0,0399434	0,595433	0,270092	1,42804	0,957349	0,204887	0,265799	4,9229898	3,9078801	2,63871	1,7452101	0,1561	0,1115	51,2960014	8,5270996	27,5480003	0	0,973993	0,224815	7,0952001	two_thirds	1	1	0	0	0	0
92	135	15	2,68457	2,0952381	3,8095238	92,0952381	0,33333335	1,66666665	0,423952952	0	0	0	1,64914074	0	169,7649994	0,0287364	0	0	5,1170502	3,7503099	1,36674	0,0602918	0,898766	0,407685	2,6212299	1,75734	0,376106	0,487777	1,2830499	0	0	1,2830499	0,1285	0,0943	55,5101013	9,3125	27,4990005	0	0,980555	0,225869	4,9985099	two_thirds	1	1	0	0	0	0
93	136	6	1,45263	1,337807573	0,33333335	60,18791948	2,00671141	35,12975392	0,089293615	0	0,508999874	0	2,431834384	0	0	0	0	0	2,4496801	1,75948	0,690205	0,0304474	0,453877	0,205881	1,37538	0,922103	0,197346	0,255929	0,984868	0	0	0,984868	0,1285	0,0943	55,5101013	9,3125	27,4855003	0	0,968786	0,189884	5,8211799	two_thirds	1	1	0	0	0	0
94	139	4,5	7,0088	8,689038057	5,697986556	68,19015654	2,675615244	10,7315436	5,239484312	0,120668897	0,13896157	0	23,61561845	4,7773199	7342,350098	0,0429268	1	0	22,0932999	21,7425003	0,350814	0,0614416	0,257721	0,0316519	3,0948	2,0746601	0,444128	0,576013	18,6476994	20,1282005	3,39902	2,26565	0,0988	0,1098	55,7997017	9,4819002	27,3829994	0	0,949959	0,165121	4,0948801	two_thirds	1	1	0	0	0	0
95	140	26,4	3,0102	0,3225806	0	82,9032258	13,2258065	1,9354839	0,006952982	0,014497523	0	0	2,17793098	0	522,559021	0,0418663	0	0	4,9310002	3,56425	1,36674	0,0602918	0,898766	0,407685	1,99722	1,33892	0,286538	0,371765	1,56703	0	3,39902	1,49905	0,1561	0,1115	51,2960014	8,5270996	27,5990009	0	0,97024	0,0769757	12,5883999	two_thirds	1	1	0	0	0	0
96	141	6,5	3,19426	0,92024539	0	89,87730071	4,294478488	4,294478488	0	0	0	0	3,418931967	9,50E-06	536,8829956	0,0639338	1	0	5,6452699	4,2785301	1,36674	0,0602918	0,898766	0,407685	2,07041	1,38799	0,297043	0,385375	2,2081299	0	3,39902	2,1401401	0,1561	0,1115	51,2960014	8,5270996	27,5480003	0	0,973993	0,142624	10,0983	two_thirds	1	1	0	0	0	0
97	143	17	2,720495	8,46504065	16,98211382	47,57723577	16,91707317	10,05853659	1,357030842	0	0	0	10,11933099	0	0	0	0	0	4,1666899	2,7999499	1,36674	0,0602918	0,898766	0,407685	2,47803	1,66132	0,355552	0,461155	1,3413301	0	0	1,3413301	0,1166	0,0952	55,2066002	9,3668003	27,4990005	0	0,980555	0,197418	7,7631998	two_thirds	1	1	0	0	0	0
98	144	22	1,87162	2,022492291	6,389443101	65,95773628	1,682387068	21,24977326	0	0	0	0	3,114181907	0	0	0	0	0	1,0588599	0,717178	0,341686	0,015073	0,224691	0,101921	0,717178	0,480835	0,102901	0,133442	0	0	0	0	0,1225	0,0975	55,8027992	9,2940998	27,4720001	0	0,957018	0,199579	6,3554401	two_thirds	1	1	0	0	0	0
99	145	22	8,83311	3,397076417	3,767123324	62,41380891	11,43008184	17,28647605	1,199680096	0	0,224541995	0	3,157866001	3,05107	2334,27002	0,0121773	0	0	5,0174298	4,6666098	0,350814	0,0614416	0,257721	0,031652	3,0896201	2,0711601	0,443391	0,575066	1,7719001	0	3,39902	1,3518	0,0988	0,1098	55,7997017	9,4819002	27,3829994	0	0,949959	0,156586	5,1617398	two_thirds	1	1	0	0	0	0
100	146	0,9144	1,11467	0	0,1	72,5	8,1	19,3	0	0	0	0,049128392	0,393462174	39,1188011	7299,910156	0,040725	1	0	24,6375999	24,3059006	0,331679	0,0580903	0,243663	0,0299255	2,88958	1,93697	0,414711	0,537904	21,4162998	20,1282005	3,39902	2,2806699	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,177186	3,0852699	two_thirds	1	1	0	0	0	0
101	147	0,9906	3,4505125	0,2	0	64,3	8	27,5	0	0	0	0	1,246958202	0,209015	8573,150391	0,0439354	1	0	25,8113995	25,8113995	0	0	0	0	0	0	0	0	25,8113995	20,1282997	3,39902	2,2841699	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,16607	3,4349	two_thirds	1	1	0	0	0	0
102	148	21,0312	1,1469	0	0,8	64,8	5,6	27,2	0	0	0	0	1,412220967	2,2667699	742,7230225	0,004449	0	0	4,3361301	3,9853101	0,350814	0,0614416	0,257721	0,031652	3,0657301	2,0550599	0,439986	0,570681	1,03324	0	0	1,03324	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,15922	5,2624102	two_thirds	1	1	0	0	0	0
103	149	15,6816	8,074385	5,006711398	0,3	77,46599554	7,290044748	8,96778523	3,607174855	1,060417725	6,515576045	1,089075071	10,48321962	2,9867001	4286,569824	0,015684	0	0	7,1156502	6,87709	0,238554	0,0417803	0,17525	0,0215233	2,07411	1,3903	0,297684	0,386123	4,80299	20,1282997	3,39902	2,0630701	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,165385	4,07021	none	0	0	0	0	0	0
104	150	2,94132	3,0175516	1,203080409	0,20420592	62,74589281	9,384311636	26,0916972	4,245111476	0,131288673	0,518890653	0,019565348	5,283611734	0	5814,459961	0,0329918	1	1	11,6227999	11,6114998	0,0113166	0,001982	0,0083136	0,001021	0,0977779	0,0655394	0,0140342	0,0182043	11,5136995	14,5608997	2,5992501	1,77935	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,164173	4,5468502	two_thirds	1	1	0	0	0	0
105	151	1,2192	1,81713	0,592857143	0	65,94285714	13,44285714	19,72142857	5,558549639	2,23078598	3,007024433	0,447791575	5,418150129	0	5687,140137	0,0433274	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,16549	4,5504498	two_thirds	1	1	0	0	0	0
106	152	8,1788	4,932515	0,666666667	0	64,66666667	5,533333333	29,13333333	3,85659324	0,65966198	0,020688371	0	8,309557813	0	4293,649902	0,0215746	1	1	6,7836299	6,5064802	0,277143	0,0485389	0,203599	0,025005	2,38079	1,59576	0,341733	0,443289	4,1257	6,7094202	2,26601	1,75968	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,164753	5,9236002	two_thirds	1	1	0	0	0	0
107	153	1,6256	2,6927025	0,966666667	0	62,28333333	27,33	9,36	5,99298368	1,610433972	3,898323141	0,278958084	7,594652212	0	6963,910156	0,0392279	1	1	22,6399994	22,3561001	0,283993	0,0497384	0,208631	0,025623	2,4222801	1,62351	0,347709	0,451058	19,9337997	16,1026001	2,75159	1,84638	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,170601	5,9136801	two_thirds	1	1	0	0	0	0
108	154	13,5636	6,4667	0,95	0,05	61,7	6,1	31,2	1,653569186	0	0,135052848	0	7,440636112	0	3848,899902	0,0065296	0	0	4,7458901	4,3950801	0,350814	0,0614416	0,257721	0,031652	2,99334	2,00629	0,429674	0,557375	1,70944	0	3,39902	1,33638	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,195047	6,4436598	two_thirds	1	1	0	0	0	0
109	155	4,05384	8,178878	1,36	0	83,8	7,88	6,96	5,536961623	0,361816423	2,195845252	0	8,813639164	0	6730,490234	0,0228188	1	0	12,5452003	12,1943998	0,350814	0,0614416	0,257721	0,031652	2,9688499	1,98976	0,426198	0,552893	9,2255201	16,7735996	3,39902	2,0861001	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,190463	6,1719899	two_thirds	1	1	0	0	0	0
110	156	3,7719	7,32246625	2,757758623	0,125	83,91149425	9,730389398	2,595496127	5,230350589	0,154482961	0,202942161	0	5,498500881	0	16605,19922	0,0238193	1	0	14,4418001	14,1401997	0,301589	0,0204407	0,246778	0,0343705	2,9345701	1,96664	0,421325	0,546604	11,2056999	12,5802002	2,9807701	2,2660201	0,0988	0,1098	55,7997017	9,4819002	27,4519997	0	0,92747	0,224763	5,9415498	two_thirds	1	1	0	0	0	0
111	157	7,7724	7,833485	0,4	0,4	68,2	28,1	2,6	2,336421511	0	0	0	4,753194946	0	22786,59961	0,0187898	1	0	13,4438	13,1520004	0,291744	0,0122406	0,244589	0,0349143	2,89867	1,94243	0,416224	0,540019	10,2533998	14,5782003	3,39902	2,2227399	0,0988	0,1098	55,7997017	9,4819002	27,3239994	0	0,931717	0,196154	7,6585498	two_thirds	1	1	0	0	0	0
112	158	16,4592	3,08796	0,2	0,2	79	16,4	4,2	3,508534918	0	0,599554371	0,028101728	6,115492763	0	11163	0,0025704	0	0	4,4361701	4,1444201	0,291744	0,0122406	0,244589	0,0349143	2,8701301	1,92322	0,412166	0,534747	1,27429	0	0	1,27429	0,0988	0,1098	55,7997017	9,4819002	27,1445007	0	0,942875	0,227081	8,3378496	two_thirds	1	1	0	0	0	0
113	159	17	3,40152	9,128886399	5,083778475	75,9736109	4,739076871	1,342281897	0	0	0,089769104	0	2,941928067	0	0	0,0075198	0	0	2,74348	1,53478	1,2086999	0,0167144	1,1201	0,0718907	1,20216	0,806474	0,171551	0,224131	0,482063	0	0	0,482063	0,0968	0,1009	54,0381012	9,7851	26,3400002	2,187	0,960388	0,139884	21,3997002	two_thirds	1	1	0	0	0	0
114	163	20	NA	6,060606067	3,367003438	42,42424246	40,06734004	6,39730637	4,922681019	0	0	4,151914658	0,944901577	0	0	0	0	0	1,66186	1,4901	0,171762	0,0023012	0,0644013	0,10506	1,4901	0,997778	0,213721	0,278603	0	0	0	0	0,1383	0,0878	54,8061981	9,4468002	26,5440006	1,11	0,999403	0,14647	26,7854004	two_thirds	2	0	1	0	0	0
115	166	12	4,13121	9,861143242	1,03448276	82,00185143	2,031937052	4,054616989	1,54302885	0	0,073889579	0	10,71644628	0	0	0	0	0	1,80346	1,6317	0,171762	0,0023012	0,0644013	0,10506	1,6317	1,09179	0,234508	0,305396	0	0	0	0	0,1383	0,0878	54,8061981	9,4468002	26,5610008	2,1010001	0,989921	0,168493	18,5827007	two_thirds	1	1	0	0	0	0
116	167	4	2,0771	0	3,69127515	49,32885905	15,77181211	30,20134229	0,78323436	0,08076261	0	0	4,856588517	0,0083087	2586,939941	0,0049104	0	0	4,4589801	4,28721	0,171762	0,0023012	0,0644013	0,10506	1,8077199	1,2084399	0,260439	0,338842	2,47949	0	3,39902	2,07161	0,1383	0,0878	54,8061981	9,4468002	26,7600002	3,6329999	1,00365	0,174921	8,8262501	two_thirds	1	1	0	0	0	0
117	171	1,524	4,415905	0,133333333	3,533333333	13,8	53,13333333	24,8	0,322347994	0,702270516	0	0	1,320785106	8,1340904	5029,299805	0,0145654	1	1	12,5493002	12,3220997	0,227253	0,0095348	0,190522	0,0271964	1,90835	1,27756	0,274462	0,356331	10,4137001	11,3773003	2,64766	1,77806	0,1383	0,0909	54,7961998	9,2860003	27,2049999	0	0,978141	0,183351	3,6073999	two_thirds	1	1	0	0	0	0
118	173	8,4864	15,67935667	21,74377331	12,45041013	51,56644295	4,541536168	6,717822523	9,02920178	0,870026636	3,650731183	0,283209651	11,47024443	0	1858,930054	0,0062197	0	0	8,1514902	7,8597398	0,291744	0,0122406	0,244589	0,0349143	2,21328	1,47878	0,319466	0,415041	5,6464601	14,0317001	3,39902	1,19795	0,1383	0,0909	54,7961998	9,2860003	27,1350002	1,069	1,0006	0,216333	12,9881001	none	0	0	0	0	0	0
119	176	7,5973	7,4207075	4,278901488	4,328342203	33,37108694	11,48933503	42,0161826	1,966829672	1,129463461	0,188382764	0,073026281	12,58671371	1,48401	2037,180054	0,0023174	0	1	6,45505	6,1633101	0,291744	0,0122406	0,244589	0,0349143	2,4923899	1,6683199	0,35856	0,465517	3,6709099	0	3,39902	2,2093401	0,1383	0,0909	54,7961998	9,2860003	27,2049999	0	0,978141	0,187145	3,97528	two_thirds	1	1	0	0	0	0
120	177	4,8387	6,129689375	4,5125	6,4875	48,8	19,425	17,95	0,750869663	0,25808292	0,06604383	0,011045303	3,75945859	1,64706	3183,100098	0,0068059	1	1	15,1177998	14,8260002	0,291744	0,0122406	0,244589	0,0349143	2,4348199	1,62956	0,350358	0,454903	12,3912001	17,6861992	3,39902	2,2738199	0,1383	0,0909	54,7961998	9,2860003	27,2049999	0	0,978141	0,183351	3,67398	two_thirds	1	1	0	0	0	0
121	178	0,9144	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,1383	0,0909	54,7961998	9,2860003	27,1700001	0,5345	0,989372	0,227082	9,4955101	two_thirds	1	1	0	0	0	0
122	179	6,096	9,55459	17,68075886	8,22025176	25,54859435	2,529066078	44,54619525	24,80389505	16,73127159	5,693234597	10,54357416	28,45737343	0	551,7369995	0,0088305	0	1	1,6386499	1,60739	0,0312583	0,0013115	0,026206	0,0037408	0,248746	0,166289	0,0358688	0,0465879	1,35864	1,16483	0,124963	0,159544	0,1383	0,0909	54,7961998	9,2860003	27,1350002	1,069	1,0006	0,235511	12,2487001	two_thirds	5	0	0	0	0	1
123	180	9,7536	24,8531	15,7	12,9	38,1	1,3	28,8	16,00307133	11,7258032	3,505803812	2,453240657	34,31167816	0	127,3239975	0,0058857	0	1	6,0155602	5,7238202	0,291744	0,0122406	0,244589	0,0349143	2,2899499	1,53053	0,330339	0,429088	3,4338601	11,5737	2,1243701	0,360992	0,1383	0,0909	54,7961998	9,2860003	27,1350002	1,069	1,0006	0,228451	12,8353004	two_thirds	3	0	0	1	0	0
